state,county,Th1_Historic_Undervaccination,Th2_Sociodemographic_Barriers,Th3_Resource_constrained_Healthcare_System,Th4_Healthcare_Accessibility_Barriers,Th5_Irregular_Care_Seeking_Behavior,CVAC
Kansas,Trego County,0.886341929,0.004457179,0.557465775,0.144858325,0.137217447,0.249920408
Kansas,Wabaunsee County,0.791149316,0.133397007,0.860872334,0.098057943,0.148997135,0.346704871
Kansas,Wallace County,0.899076727,0.35211716,0.70837313,0.156956383,0.205348615,0.448583254
Kansas,Washington County,0.893346068,0.567971983,0.628780643,0.125756129,0.181789239,0.47309774
Kansas,Wichita County,0.831900669,0.340337472,0.400509392,0.383317415,0.29321872,0.425978988
Kansas,Wilson County,0.819802611,0.660617638,0.418019739,0.495065266,0.228271251,0.550461636
Kansas,Woodson County,0.793696275,0.64660936,0.794014645,0.725883477,0.169054441,0.716650748
Kansas,Wyandotte County,0.737026425,0.836039478,0.534543139,0.82617001,0.325692455,0.751989812
Kentucky,Adair County,0.17605858,0.725883477,0.47309774,0.533588029,0.198981216,0.375994906
Kentucky,Allen County,0.067812798,0.572429163,0.909582935,0.432346387,0.17860554,0.396688953
Kentucky,Anderson County,0.020375677,0.173193251,0.450493473,0.083094556,0.114294811,0.036294174
Kentucky,Ballard County,0.010506208,0.455905762,0.730340656,0.696911812,0.040114613,0.316459726
Kentucky,Barren County,0.012416428,0.571792423,0.154091054,0.394141993,0.052849411,0.096784464
Kentucky,Bath County,0.143584846,0.64851958,0.607131487,0.599808978,0.093600764,0.369309137
Kentucky,Bell County,0.141356256,0.903852276,0.283985992,0.660299268,0.049984082,0.349570201
Kentucky,Boone County,0.018147087,0.037249284,0.567971983,0.018783827,0.160458453,0.032473734
Kentucky,Bourbon County,0.055714741,0.639286851,0.215218083,0.343202802,0.065584209,0.125756129
Kentucky,Boyd County,0.031836995,0.329512894,0.346068131,0.504616364,0.046163642,0.112066221
Kentucky,Boyle County,0.042024833,0.488061127,0.182107609,0.408468641,0.062400509,0.096466094
Kentucky,Bracken County,0.095829354,0.548233047,0.552053486,0.283030882,0.11747851,0.205666985
Kentucky,Breathitt County,0.203438395,0.926456543,0.358484559,0.641197071,0.188793378,0.447309774
Kentucky,Breckinridge County,0.165234002,0.831263929,0.869468322,0.501751035,0.143266476,0.506844954
Kentucky,Bullitt County,0.014326648,0.097739573,0.893027698,0.030245145,0.114294811,0.086278255
Kentucky,Butler County,0.043298313,0.830945559,0.93823623,0.519261382,0.184336199,0.510665393
Kentucky,Caldwell County,0.109200891,0.554282076,0.217128303,0.7055078,0.098376313,0.23432028
Kentucky,Calloway County,0.018465457,0.453995543,0.545367717,0.205985355,0.147723655,0.142311366
Kentucky,Campbell County,0.012734798,0.05635148,0.685768863,0.252467367,0.128939828,0.083731296
Kentucky,Carlisle County,0.016236867,0.23750398,0.569563833,0.191658707,0.104106972,0.079592486
Kentucky,Carroll County,0.054759631,0.935370901,0.453677173,0.783508437,0.23432028,0.493155046
Kentucky,Carter County,0.070359758,0.901623687,0.717605858,0.53104107,0.195797517,0.482012098
Kentucky,Casey County,0.159821713,0.893664438,0.367717287,0.657752308,0.156638013,0.421203438
Kentucky,Christian County,0.183381089,0.662846227,0.334606813,0.750716332,0.212989494,0.390003184
Kentucky,Clark County,0.033747214,0.361349889,0.249602038,0.390003184,0.084368036,0.079274117
Kentucky,Clay County,0.241006049,0.948105699,0.362623368,0.76345113,0.255014327,0.532951289
Kentucky,Clinton County,0.156956383,0.88506845,0.599808978,0.752308182,0.143266476,0.519579752
Kentucky,Crittenden County,0.165870742,0.757402101,0.507800064,0.720471188,0.11684177,0.432028017
Kentucky,Cumberland County,0.180197389,0.791149316,0.443489335,0.811524992,0.095510984,0.448264884
Kentucky,Daviess County,0.021330786,0.288443171,0.138172557,0.275390003,0.06017192,0.029926775
Kentucky,Edmonson County,0.015600127,0.507481694,0.657752308,0.124482649,0.05698822,0.138809296
Kentucky,Elliott County,0.164915632,0.875198981,0.897166507,0.304361668,0.229226361,0.496020376
Kentucky,Estill County,0.149952245,0.816618911,0.278573703,0.625915314,0.167780961,0.349251831
Kentucky,Fayette County,0.011461318,0.231773321,0.101878383,0.445717924,0.152499204,0.047755492
Kentucky,Fleming County,0.137217447,0.597580388,0.804202483,0.674625915,0.196434257,0.479465138
Kentucky,Floyd County,0.160458453,0.845908946,0.344157911,0.5889844,0.199936326,0.388411334
Kentucky,Franklin County,0.016873607,0.2944922,0.398280802,0.617000955,0.066539319,0.150270614
Kentucky,Fulton County,0.104743712,0.904170646,0.76281439,0.658707418,0.032792104,0.494428526
Kentucky,Gallatin County,0.022604266,0.70614454,0.368354027,0.499204075,0.132123528,0.248328558
Kentucky,Garrard County,0.074498567,0.283030882,0.743712194,0.188156638,0.17924228,0.170964661
Kentucky,Grant County,0.019738937,0.516396052,0.659980898,0.160458453,0.154727794,0.181152499
Kentucky,Graves County,0.017191977,0.798153454,0.849411016,0.5858007,0.044890162,0.439668895
Kentucky,Grayson County,0.127666348,0.8220312,0.798153454,0.361986628,0.184336199,0.439350525
Kentucky,Green County,0.137217447,0.794969755,0.290035021,0.487106017,0.123527539,0.282394142
Kentucky,Greenup County,0.05762496,0.302769819,0.744348933,0.192613817,0.041388093,0.131805158
Kentucky,Hancock County,0.027379815,0.181789239,0.76217765,0.034702324,0.071951608,0.070359758
Kentucky,Hardin County,0.065265839,0.372174467,0.262973575,0.281439032,0.150907354,0.082139446
Kentucky,Harlan County,0.193887297,0.907354346,0.432346387,0.693728112,0.159821713,0.46895893
Kentucky,Harrison County,0.047118752,0.618274435,0.377905126,0.556510665,0.162050302,0.258834766
Kentucky,Hart County,0.097421203,0.897166507,0.771410379,0.745304043,0.153135944,0.566061764
Kentucky,Henderson County,0.011461318,0.502706145,0.463228271,0.41451767,0.05730659,0.164278892
Kentucky,Henry County,0.022285896,0.41451767,0.557147405,0.189111748,0.075135307,0.112384591
Kentucky,Hickman County,0.072906718,0.682903534,0.815027061,0.46991404,0.044571792,0.366125438
Kentucky,Hopkins County,0.010187838,0.579114932,0.135307227,0.541865648,0.046163642,0.124482649
Kentucky,Jackson County,0.103788602,0.856733524,0.584845591,0.46991404,0.203120025,0.415791149
Kentucky,Jefferson County,0.016555237,0.338745622,0.283667622,0.427889207,0.085641515,0.087233365
Kentucky,Jessamine County,0.025469596,0.221267112,0.078000637,0.171601401,0.160458453,0.017191977
Kentucky,Johnson County,0.154409424,0.754218402,0.368990767,0.618592805,0.189430118,0.366443808
Kentucky,Kenton County,0.013371538,0.078637377,0.263610315,0.366443808,0.131168418,0.037567654
Kentucky,Knott County,0.152817574,0.815982171,0.641197071,0.714740528,0.194205667,0.512893983
Kentucky,Knox County,0.196115887,0.877427571,0.218720153,0.659025788,0.180834129,0.384909265
Kentucky,Larue County,0.079910856,0.637058262,0.301496339,0.072269978,0.070041388,0.088825215
Kentucky,Laurel County,0.124801019,0.607768227,0.385546004,0.603947787,0.111747851,0.283985992
Kentucky,Lawrence County,0.097739573,0.865329513,0.365807068,0.693091372,0.187201528,0.41069723
Kentucky,Lee County,0.227316141,0.860235594,0.564151544,0.58866603,0.230818211,0.496338746
Kentucky,Leslie County,0.189748488,0.865966253,0.330468004,0.635466412,0.188793378,0.41165234
Kentucky,Letcher County,0.166189112,0.88061127,0.400191022,0.518624642,0.172238141,0.387137854
Kentucky,Lewis County,0.11843362,0.88188475,0.493155046,0.597580388,0.099649793,0.405284941
Kentucky,Lincoln County,0.138809296,0.88315823,0.41133397,0.509710283,0.091372174,0.347659981
Kentucky,Livingston County,0.021330786,0.593123209,0.438713785,0.074816937,0.037567654,0.089780325
Kentucky,Logan County,0.021967526,0.775549188,0.792741165,0.673989175,0.146450175,0.479783508
Kentucky,Lyon County,0.049347342,0.511938873,0.518943012,0.05889844,0.090417065,0.105062082
Kentucky,McCracken County,0.007640879,0.423113658,0.222540592,0.450493473,0.031836995,0.083412926
Kentucky,McCreary County,0.205030245,0.904489016,0.185291309,0.595988539,0.248646928,0.388411334
Kentucky,McLean County,0.013689908,0.398599172,0.189748488,0.388092964,0.051257561,0.064629099
Kentucky,Madison County,0.070359758,0.242279529,0.288443171,0.201846546,0.197389366,0.05730659
Kentucky,Magoffin County,0.141674626,0.838268067,0.340337472,0.574976122,0.212671124,0.376631646
Kentucky,Marion County,0.110474371,0.814071952,0.069723018,0.53167781,0.217446673,0.254059217
Kentucky,Marshall County,0.012098058,0.184336199,0.758993951,0.184654569,0.095192614,0.106653932
Kentucky,Martin County,0.159184973,0.793696275,0.598217128,0.676536135,0.277936963,0.504616364
Kentucky,Mason County,0.099649793,0.684495384,0.184654569,0.733842725,0.054759631,0.257879656
Kentucky,Meade County,0.054759631,0.161413563,0.903852276,0.05985355,0.172238141,0.136580707
Kentucky,Menifee County,0.153454314,0.808978032,0.579751671,0.433301496,0.079592486,0.356255969
Kentucky,Mercer County,0.092008914,0.390958294,0.907035976,0.446991404,0.133078637,0.327921044
Kentucky,Metcalfe County,0.047437122,0.801973894,0.7055078,0.081184336,0.055714741,0.2362305
Kentucky,Monroe County,0.031836995,0.845590576,0.632601082,0.750397962,0.125756129,0.46864056
Kentucky,Montgomery County,0.05889844,0.440305635,0.11556829,0.419293219,0.127029608,0.089143585
Kentucky,Morgan County,0.185291309,0.786373766,0.256924546,0.416746259,0.267430755,0.309455587
Kentucky,Muhlenberg County,0.066857689,0.613498886,0.452722063,0.343202802,0.05666985,0.186564788
Kentucky,Nelson County,0.044890162,0.150907354,0.165870742,0.260744986,0.11620503,0.024514486
Kentucky,Nicholas County,0.065265839,0.911174785,0.553326966,0.817892391,0.164278892,0.507800064
Kentucky,Ohio County,0.040751353,0.788920726,0.593759949,0.141037886,0.186883158,0.256606176
Kentucky,Oldham County,0.018783827,0.00222859,0.678764725,0.013371538,0.136580707,0.036930914
Kentucky,Owen County,0.026424706,0.629099013,0.445081184,0.092645654,0.173193251,0.140082776
Kentucky,Owsley County,0.186883158,0.844953836,0.326329195,0.564788284,0.141992996,0.359758039
Kentucky,Pendleton County,0.017191977,0.504934734,0.833492518,0.085959885,0.112702961,0.193887297
Kentucky,Perry County,0.17382999,0.721426297,0.329831264,0.642470551,0.194205667,0.359121299
Kentucky,Pike County,0.158548233,0.738299904,0.330468004,0.640241961,0.199936326,0.360394779
Kentucky,Powell County,0.107609042,0.807386183,0.214581344,0.5858007,0.209169054,0.313276027
Kentucky,Pulaski County,0.125119389,0.654886979,0.132123528,0.565425024,0.049984082,0.184654569
Kentucky,Robertson County,0.090735435,0.839859917,0.872652022,0.300541229,0.128621458,0.419929959
Kentucky,Rockcastle County,0.17669532,0.76536135,0.280802292,0.58962114,0.086278255,0.304998408
Kentucky,Rowan County,0.05858007,0.406558421,0.263928685,0.650111429,0.315186246,0.23782235
Kentucky,Russell County,0.169054441,0.925183063,0.191021968,0.3527539,0.138172557,0.262973575
Kentucky,Scott County,0.043935053,0.093919134,0.598853868,0.143266476,0.197389366,0.070041388
Kentucky,Shelby County,0.030881885,0.197070996,0.681311684,0.154727794,0.127984718,0.097739573
Kentucky,Simpson County,0.032473734,0.818847501,0.70805476,0.0614454,0.166189112,0.266794015
Kentucky,Spencer County,0.023241006,0.038841133,0.828080229,0.030563515,0.120980579,0.064947469
Kentucky,Taylor County,0.094237504,0.546641197,0.324418975,0.545367717,0.065902579,0.199617956
Kentucky,Todd County,0.130850048,0.879337791,0.842725247,0.88443171,0.179560649,0.64565425
Kentucky,Trigg County,0.034702324,0.689270933,0.714740528,0.560331105,0.022285896,0.343839542
Kentucky,Trimble County,0.06112703,0.758993951,0.922636103,0.576886342,0.11747851,0.487424387
Kentucky,Union County,0.144858325,0.675581025,0.576249602,0.276663483,0.211716014,0.299904489
Kentucky,Warren County,0.028334925,0.348615091,0.381407195,0.195479147,0.190385228,0.085641515
Kentucky,Washington County,0.067812798,0.639923591,0.29194524,0.369945877,0.157593123,0.184336199
Kentucky,Wayne County,0.180515759,0.849092646,0.138809296,0.772683859,0.161095193,0.373766316
Kentucky,Webster County,0.014645018,0.888252149,0.311684177,0.432346387,0.081821076,0.248646928
Kentucky,Whitley County,0.113021331,0.807704553,0.147405285,0.523400191,0.084368036,0.230499841
Kentucky,Wolfe County,0.182425979,0.867558103,0.303406558,0.603629417,0.139446036,0.371537727
Kentucky,Woodford County,0.017828717,0.136262337,0.204393505,0.17637695,0.073861827,0.014008278
Louisiana,Acadia Parish,0.360713149,0.778096148,0.35020694,0.862145813,0.785737026,0.720471188
Louisiana,Allen Parish,0.549824897,0.788602356,0.794651385,0.816937281,0.905762496,0.900031837
Louisiana,Ascension Parish,0.364215218,0.161095193,0.290990131,0.279210443,0.835402738,0.315504616
Louisiana,Assumption Parish,0.416427889,0.962432346,0.795606495,0.82107609,0.70709965,0.865011143
Louisiana,Avoyelles Parish,0.652021649,0.959885387,0.724291627,0.82489653,0.837631328,0.927411652
Louisiana,Beauregard Parish,0.628462273,0.381407195,0.88188475,0.82394142,0.811206622,0.819165871
Louisiana,Bienville Parish,0.671442216,0.949060809,0.853868195,0.912766635,0.692454632,0.94269341
Louisiana,Bossier Parish,0.526265521,0.612543776,0.76567972,0.395097103,0.820439351,0.713148679
Louisiana,Caddo Parish,0.516714422,0.783190067,0.272206304,0.817892391,0.668895256,0.692136262
Louisiana,Calcasieu Parish,0.383954155,0.662527857,0.159184973,0.659980898,0.774594078,0.554600446
Louisiana,Caldwell Parish,0.713785419,0.894619548,0.792741165,0.920407514,0.851002865,0.958293537
Louisiana,Cameron Parish,0.460044572,0.619229545,0.808978032,0.249602038,0.817574021,0.658707418
Louisiana,Catahoula Parish,0.721426297,0.892709328,0.267430755,0.896848138,0.844953836,0.844317096
Louisiana,Claiborne Parish,0.654250239,0.953517988,0.755491882,0.914995224,0.794014645,0.94078319
Louisiana,Concordia Parish,0.666348297,0.902578797,0.448264884,0.899395097,0.681311684,0.835402738
Louisiana,De Soto Parish,0.640241961,0.859598854,0.855778415,0.899713467,0.64947469,0.913085005
Louisiana,East Baton Rouge Parish,0.394778733,0.418974849,0.065902579,0.614772365,0.772047119,0.431709647
Louisiana,East Carroll Parish,0.617637695,0.952244508,0.801973894,0.904807386,0.793377905,0.94014645
Louisiana,East Feliciana Parish,0.383954155,0.713467049,0.170964661,0.714422159,0.70837313,0.576249602
Louisiana,Evangeline Parish,0.399872652,0.984399873,0.309773957,0.933142311,0.855141675,0.810251512
Louisiana,Franklin Parish,0.712830309,0.87965616,0.655842089,0.862145813,0.788283986,0.911811525
Louisiana,Grant Parish,0.543457498,0.831582299,0.595670169,0.579433301,0.867558103,0.793696275
Louisiana,Iberia Parish,0.465456861,0.814390322,0.286532951,0.898121617,0.747214263,0.742438714
Louisiana,Iberville Parish,0.377905126,0.681948424,0.149952245,0.889843999,0.737344795,0.620503025
Louisiana,Jackson Parish,0.664119707,0.896848138,0.736071315,0.895256288,0.699777141,0.908627826
Louisiana,Jefferson Parish,0.405284941,0.661572748,0.143903216,0.722381407,0.76185928,0.577523082
Louisiana,Jefferson Davis Parish,0.504934734,0.851002865,0.541547278,0.790512576,0.730340656,0.794014645
Louisiana,Lafayette Parish,0.424705508,0.311684177,0.136262337,0.655523719,0.82330468,0.460362942
Louisiana,Lafourche Parish,0.382362305,0.567016874,0.359121299,0.712193569,0.82171283,0.622731614
Louisiana,LaSalle Parish,0.716332378,0.58771092,0.453040433,0.400827762,0.88475008,0.688634193
Louisiana,Lincoln Parish,0.611907036,0.53135944,0.280483922,0.865966253,0.8252149,0.711556829
Louisiana,Livingston Parish,0.365170328,0.224132442,0.544412607,0.527539,0.858007004,0.513212353
Louisiana,Madison Parish,0.721426297,0.981216173,0.64597262,0.928366762,0.722381407,0.927730022
Louisiana,Morehouse Parish,0.516077682,0.989175422,0.506844954,0.886978669,0.629417383,0.820439351
Louisiana,Natchitoches Parish,0.4692773,0.93823623,0.35402738,0.921680993,0.725246737,0.791786055
Louisiana,Orleans Parish,0.479783508,0.811843362,0.121617319,0.806749443,0.754218402,0.666348297
Louisiana,Ouachita Parish,0.4692773,0.76758994,0.261700096,0.832855778,0.749761223,0.697230181
Louisiana,Plaquemines Parish,0.46800382,0.504297994,0.682266794,0.744667303,0.807704553,0.741165234
Louisiana,Pointe Coupee Parish,0.593759949,0.937917861,0.264247055,0.739255014,0.632919452,0.728748806
Louisiana,Rapides Parish,0.518943012,0.597898758,0.096784464,0.893982808,0.716014008,0.616682585
Louisiana,Red River Parish,0.64979306,0.796243235,0.560331105,0.709328239,0.76631646,0.809933142
Louisiana,Richland Parish,0.70646291,0.982171283,0.281120662,0.855141675,0.804520853,0.846545686
Louisiana,Sabine Parish,0.631645973,0.916905444,0.816618911,0.896211398,0.801973894,0.93919134
Louisiana,St. Bernard Parish,0.483285578,0.713467049,0.457179242,0.756128621,0.88188475,0.761540911
Louisiana,St. Charles Parish,0.401464502,0.214262974,0.584527221,0.330786374,0.807704553,0.455269023
Louisiana,St. Helena Parish,0.432346387,0.936644381,0.58802929,0.865329513,0.643425661,0.804520853
Louisiana,St. James Parish,0.377268386,0.760267431,0.503979624,0.894619548,0.772047119,0.76408787
Louisiana,St. John the Baptist Parish,0.404648201,0.695956702,0.258834766,0.599808978,0.727156956,0.574021012
Louisiana,St. Landry Parish,0.519579752,0.993314231,0.259471506,0.898439987,0.660299268,0.770773639
Louisiana,St. Martin Parish,0.374403056,0.827443489,0.510028653,0.812798472,0.759630691,0.758357211
Louisiana,St. Mary Parish,0.594715059,0.952881248,0.203756765,0.845272206,0.743393824,0.773320599
Louisiana,St. Tammany Parish,0.360713149,0.153772684,0.227952881,0.303406558,0.786373766,0.281757402
Louisiana,Tangipahoa Parish,0.395733843,0.617319325,0.326010825,0.734479465,0.810888252,0.636739892
Louisiana,Tensas Parish,0.702005731,0.983444763,0.419611589,0.977714104,0.653295129,0.873925501
Louisiana,Terrebonne Parish,0.427889207,0.753581662,0.260744986,0.855460045,0.831582299,0.716650748
Louisiana,Union Parish,0.516714422,0.908309456,0.728112066,0.799426934,0.679719834,0.847182426
