st_cty,vac_rate,low,med,high,tot_hesi,Th1_Historic_Undervaccination,Th2_Sociodemographic_Barriers,Th3_Resource_constrained_Healthcare_System,Th4_Healthcare_Accessibility_Barriers,party,believe_in_god,relig_rank,religious_index
NE Brown County,30.2,0.13,0.08,0.05,0.26,0.366762178,0.424705508,0.020375677,0.286214581,0,0.66,22,0.54
NE Buffalo County,19.2,0.13,0.09,0.05,0.27,0.208213945,0.146131805,0.05953518,0.395415473,0,0.66,22,0.54
NE Burt County,26.6,0.13,0.08,0.05,0.26,0.373129577,0.259153136,0.195160777,0.382043935,0,0.66,22,0.54
NE Butler County,36.5,0.14,0.09,0.06,0.29,0.190066858,0.196434257,0.245144858,0.091372174,0,0.66,22,0.54
NE Cass County,49.6,0.13,0.09,0.05,0.27,0.184972939,0.003183699,0.546004457,0.142311366,0,0.66,22,0.54
NE Cedar County,21.6,0.13,0.08,0.05,0.26,0.228271251,0.210760904,0.374403056,0.111747851,0,0.66,22,0.54
NE Chase County,12.3,0.13,0.09,0.05,0.27,0.382999045,0.078000637,0.219356893,0.197707736,0,0.66,22,0.54
NE Cherry County,27.8,0.13,0.08,0.05,0.26,0.395415473,0.205985355,0.212671124,0.311047437,0,0.66,22,0.54
NE Cheyenne County,33.7,0.13,0.08,0.05,0.26,0.169691181,0.050939191,0.030563515,0.2913085,0,0.66,22,0.54
NE Clay County,22.2,0.13,0.09,0.05,0.27,0.171283031,0.322827125,0.550461636,0.168417701,0,0.66,22,0.54
NE Colfax County,35.6,0.13,0.08,0.05,0.26,0.35370901,0.685768863,0.372174467,0.439350525,0,0.66,22,0.54
NE Cuming County,22.4,0.13,0.08,0.05,0.26,0.376950016,0.515759312,0.127666348,0.305953518,0,0.66,22,0.54
NE Custer County,23.5,0.14,0.09,0.06,0.29,0.256924546,0.341292582,0.042343203,0.438077046,0,0.66,22,0.54
NE Dakota County,47.3,0.13,0.08,0.05,0.26,0.215854823,0.637695002,0.566380134,0.506844954,0,0.66,22,0.54
NE Dawes County,11.1,0.13,0.08,0.05,0.26,0.243234639,0.109200891,0.090735435,0.539000318,0,0.66,22,0.54
NE Dawson County,31.7,0.13,0.09,0.05,0.27,0.345113021,0.565743394,0.17574021,0.609678446,0,0.66,22,0.54
NE Deuel County,16.2,0.13,0.08,0.05,0.26,0.307226998,0.551416746,0.247373448,0.431391277,0,0.66,22,0.54
NE Dixon County,23.9,0.13,0.08,0.05,0.26,0.17414836,0.536134989,0.59089462,0.228271251,0,0.66,22,0.54
NE Dodge County,30.2,0.13,0.09,0.05,0.27,0.103151862,0.484559058,0.032473734,0.598217128,0,0.66,22,0.54
NE Douglas County,54.3,0.13,0.08,0.05,0.26,0.120662209,0.182107609,0.026106336,0.486787647,1,0.66,22,0.54
NE Dundy County,30.5,0.13,0.09,0.05,0.27,0.349570201,0.539000318,0.091690544,0.359758039,0,0.66,22,0.54
NE Fillmore County,36.6,0.14,0.09,0.06,0.29,0.370900987,0.169372811,0.225405922,0.090735435,0,0.66,22,0.54
NE Franklin County,14.7,0.13,0.09,0.05,0.27,0.35243553,0.462273161,0.074498567,0.071633238,0,0.66,22,0.54
NE Frontier County,9.4,0.13,0.09,0.05,0.27,0.327284304,0.307226998,0.516396052,0.287488061,0,0.66,22,0.54
NE Furnas County,13.6,0.13,0.09,0.05,0.27,0.329512894,0.489652977,0.096466094,0.364851958,0,0.66,22,0.54
NE Gage County,23.3,0.14,0.09,0.06,0.29,0.240369309,0.226042662,0.067812798,0.190703598,0,0.66,22,0.54
NE Garden County,27.8,0.13,0.08,0.05,0.26,0.270614454,0.368672397,0.203438395,0.199936326,0,0.66,22,0.54
NE Garfield County,7.6,0.14,0.09,0.06,0.29,0.345113021,0.35148042,0.191977077,0.032792104,0,0.66,22,0.54
NE Gosper County,16.7,0.13,0.09,0.05,0.27,0.240369309,0.005412289,0.595988539,0.084368036,0,0.66,22,0.54
NE Grant County,8.2,0.13,0.09,0.05,0.27,0.394141993,0.152180834,0.601400828,0.217446673,0,0.66,22,0.54
NE Greeley County,17.9,0.14,0.09,0.06,0.29,0.364533588,0.451766953,0.425342248,0.106972302,0,0.66,22,0.54
NE Hall County,26.8,0.14,0.09,0.06,0.29,0.128621458,0.441897485,0.040432983,0.47118752,0,0.66,22,0.54
NE Hamilton County,23.5,0.14,0.09,0.06,0.29,0.113976441,0.00095511,0.437440306,0.11875199,0,0.66,22,0.54
NE Harlan County,32.6,0.13,0.09,0.05,0.27,0.329512894,0.1779688,0.077682267,0.109200891,0,0.66,22,0.54
NE Hayes County,13.9,0.13,0.09,0.05,0.27,0.305953518,0.315186246,0.803884113,0.166507482,0,0.66,22,0.54
NE Hitchcock County,17.8,0.13,0.09,0.05,0.27,0.337153773,0.361986628,0.749442853,0.298312639,0,0.66,22,0.54
NE Holt County,26.6,0.13,0.08,0.05,0.26,0.386501114,0.325692455,0.06176377,0.136580707,0,0.66,22,0.54
NE Hooker County,33.9,0.13,0.09,0.05,0.27,0.265202165,0.570837313,0.52913085,0.133397007,0,0.66,22,0.54
NE Howard County,26.4,0.14,0.09,0.06,0.29,0.313276027,0.282394142,0.41037886,0.389048074,0,0.66,22,0.54
NE Jefferson County,44.7,0.14,0.09,0.06,0.29,0.259153136,0.631645973,0.05698822,0.422795288,0,0.66,22,0.54
NE Johnson County,37,0.14,0.09,0.06,0.29,0.445399554,0.606176377,0.106972302,0.382043935,0,0.66,22,0.54
NE Kearney County,36.9,0.13,0.09,0.05,0.27,0.317096466,0.084686406,0.396370583,0.521808341,0,0.66,22,0.54
NE Keith County,11.2,0.13,0.09,0.05,0.27,0.263928685,0.240050939,0.158866603,0.442534225,0,0.66,22,0.54
NE Keya Paha County,22.2,0.13,0.08,0.05,0.26,0.342884432,0.153454314,0.669213626,0.083094556,0,0.66,22,0.54
NE Kimball County,13.1,0.13,0.08,0.05,0.26,0.323145495,0.442215855,0.199299586,0.606176377,0,0.66,22,0.54
NE Knox County,29.7,0.13,0.08,0.05,0.26,0.250557147,0.483922318,0.17446673,0.347978351,0,0.66,22,0.54
NE Lancaster County,56.8,0.12,0.08,0.05,0.25,0.130213308,0.101241643,0.11938873,0.265520535,1,0.66,22,0.54
NE Lincoln County,10.4,0.13,0.09,0.05,0.27,0.167780961,0.046163642,0.17605858,0.616682585,0,0.66,22,0.54
NE Logan County,4.8,0.13,0.09,0.05,0.27,0.214262974,0.553326966,0.801655524,0.129258198,0,0.66,22,0.54
NE Loup County,16,0.14,0.09,0.06,0.29,0.358166189,0.167780961,0.738299904,0.050620821,0,0.66,22,0.54
NE Madison County,23,0.13,0.08,0.05,0.26,0.126392869,0.517669532,0.00159185,0.636421522,0,0.66,22,0.54
NE Merrick County,33.9,0.14,0.09,0.06,0.29,0.343521172,0.324737345,0.320280166,0.7055078,0,0.66,22,0.54
NE Morrill County,27.9,0.13,0.08,0.05,0.26,0.310410697,0.482012098,0.226361032,0.29385546,0,0.66,22,0.54
NE Nance County,18.2,0.13,0.08,0.05,0.26,0.340337472,0.397325692,0.327284304,0.144221585,0,0.66,22,0.54
NE Nemaha County,34.3,0.14,0.09,0.06,0.29,0.380133715,0.105062082,0.303088188,0.203438395,0,0.66,22,0.54
NE Nuckolls County,41.6,0.13,0.09,0.05,0.27,0.339700732,0.358484559,0.071633238,0.500795925,0,0.66,22,0.54
NE Otoe County,43.5,0.14,0.09,0.06,0.29,0.394141993,0.276026743,0.081184336,0.474052849,0,0.66,22,0.54
NE Pawnee County,36.2,0.14,0.09,0.06,0.29,0.35084368,0.511302133,0.068449538,0.877109201,0,0.66,22,0.54
NE Perkins County,27.5,0.13,0.09,0.05,0.27,0.326965934,0.084049666,0.05858007,0.219038523,0,0.66,22,0.54
NE Phelps County,16.1,0.13,0.09,0.05,0.27,0.11716014,0.163323782,0.17669532,0.104425342,0,0.66,22,0.54
NE Pierce County,27.2,0.13,0.08,0.05,0.26,0.17542184,0.021967526,0.015281757,0.095192614,0,0.66,22,0.54
NE Platte County,25.3,0.13,0.08,0.05,0.26,0.122890799,0.395733843,0.040114613,0.46991404,0,0.66,22,0.54
NE Polk County,20.4,0.14,0.09,0.06,0.29,0.17701369,0.164915632,0.17669532,0.366125438,0,0.66,22,0.54
NE Red Willow County,2.4,0.13,0.09,0.05,0.27,0.358802929,0.316459726,0.136580707,0.41037886,0,0.66,22,0.54
NE Richardson County,42.3,0.14,0.09,0.06,0.29,0.347978351,0.360076409,0.515759312,0.194524037,0,0.66,22,0.54
NE Rock County,12.9,0.13,0.08,0.05,0.26,0.368354027,0.271251194,0.227316141,0.166825852,0,0.66,22,0.54
NE Saline County,26.3,0.14,0.09,0.06,0.29,0.438713785,0.636103152,0.153772684,0.239095829,0,0.66,22,0.54
NE Sarpy County,51.5,0.12,0.08,0.05,0.25,0.166507482,0.007640879,0.320598535,0.065902579,0,0.66,22,0.54
NE Saunders County,36.4,0.13,0.09,0.05,0.27,0.267430755,0.068131168,0.515440942,0.11588666,0,0.66,22,0.54
NE Scotts Bluff County,21,0.13,0.08,0.05,0.26,0.213944604,0.552371856,0.092327284,0.480738618,0,0.66,22,0.54
NE Seward County,36.4,0.14,0.09,0.06,0.29,0.41165234,0.014963387,0.380770455,0.11938873,0,0.66,22,0.54
NE Sheridan County,17.2,0.13,0.08,0.05,0.26,0.312320917,0.510347023,0.241324419,0.754218402,0,0.66,22,0.54
NE Sherman County,25.6,0.14,0.09,0.06,0.29,0.303406558,0.269022604,0.29608405,0.207895575,0,0.66,22,0.54
NE Sioux County,13.1,0.13,0.08,0.05,0.26,0.256924546,0.515440942,0.803565743,0.591531359,0,0.66,22,0.54
NE Stanton County,15.8,0.13,0.08,0.05,0.26,0.248646928,0.347341611,0.420885068,0.085004776,0,0.66,22,0.54
NE Thayer County,30,0.14,0.09,0.06,0.29,0.347023241,0.35211716,0.29385546,0.273798153,0,0.66,22,0.54
NE Thomas County,6.1,0.13,0.09,0.05,0.27,0.254059217,0.00159185,0.721426297,0.021967526,0,0.66,22,0.54
NE Thurston County,54.4,0.13,0.08,0.05,0.26,0.460681312,0.853868195,0.17828717,0.896529768,0,0.66,22,0.54
NE Valley County,7.3,0.14,0.09,0.06,0.29,0.35466412,0.357211079,0.012416428,0.41228908,0,0.66,22,0.54
NE Washington County,45.9,0.13,0.09,0.05,0.27,0.23591213,0.004457179,0.362623368,0.190703598,0,0.66,22,0.54
NE Wayne County,20.8,0.13,0.08,0.05,0.26,0.181152499,0.042661573,0.275390003,0.043935053,0,0.66,22,0.54
NE Webster County,23.6,0.13,0.09,0.05,0.27,0.346704871,0.380133715,0.039159503,0.441260745,0,0.66,22,0.54
NE Wheeler County,18,0.14,0.09,0.06,0.29,0.388411334,0.427252467,0.661572748,0.211397644,0,0.66,22,0.54
NE York County,37.8,0.14,0.09,0.06,0.29,0.370900987,0.042024833,0.044890162,0.200573066,0,0.66,22,0.54
NH Belknap County,57.6,0.13,0.1,0.07,0.3,0.451130213,0.026743075,0.145813435,0.158866603,0,0.43,50,0.33
NH Carroll County,67.6,0.13,0.1,0.07,0.3,0.607449857,0.046482012,0.101560013,0.29544731,1,0.43,50,0.33
NH Cheshire County,58,0.14,0.11,0.07,0.32,0.477554919,0.122572429,0.339063992,0.265838905,1,0.43,50,0.33
NH Coos County,58.4,0.13,0.11,0.07,0.31,0.602037568,0.663164597,0.033428844,0.64692773,0,0.43,50,0.33
NH Grafton County,72.3,0.13,0.11,0.07,0.31,0.603311047,0.201528176,0.008595989,0.384272525,1,0.43,50,0.33
NH Hillsborough County,58.3,0.13,0.1,0.07,0.3,0.442534225,0.106017192,0.172238141,0.252467367,1,0.43,50,0.33
NH Merrimack County,64.4,0.13,0.1,0.07,0.3,0.477554919,0.035657434,0.091372174,0.194205667,1,0.43,50,0.33
NH Rockingham County,61.4,0.11,0.09,0.06,0.26,0.436166826,0.015600127,0.155364534,0.009869468,1,0.43,50,0.33
NH Strafford County,58,0.13,0.11,0.07,0.31,0.52944922,0.05698822,0.181789239,0.243553009,1,0.43,50,0.33
NH Sullivan County,59.8,0.14,0.11,0.07,0.32,0.510347023,0.141037886,0.372492837,0.356574339,1,0.43,50,0.33
NJ Atlantic County,59.1,0.12,0.05,0.04,0.21,0.403693091,0.499204075,0.100923273,0.734479465,1,0.6,19,0.55
NJ Bergen County,69.3,0.08,0.04,0.03,0.15,0.322827125,0.204393505,0.074498567,0.567016874,1,0.6,19,0.55
NJ Burlington County,64.8,0.11,0.05,0.03,0.19,0.321235275,0.121298949,0.164915632,0.099968163,1,0.6,19,0.55
NJ Camden County,59.1,0.12,0.05,0.04,0.21,0.130531678,0.387774594,0.127347978,0.638968481,1,0.6,19,0.55
NJ Cape May County,65.5,0.12,0.06,0.04,0.22,0.330468004,0.200573066,0.065584209,0.486469277,0,0.6,19,0.55
NJ Cumberland County,46.5,0.14,0.06,0.04,0.24,0.253740847,0.893346068,0.23591213,0.784145177,1,0.6,19,0.55
NJ Essex County,61.2,0.12,0.05,0.04,0.21,0.220312003,0.560012735,0.105062082,0.808978032,1,0.6,19,0.55
NJ Gloucester County,56.3,0.12,0.05,0.04,0.21,0.124164279,0.11493155,0.217446673,0.185609678,1,0.6,19,0.55
NJ Hudson County,67.7,0.11,0.05,0.03,0.19,0.297357529,0.41388093,0.113021331,0.833810888,1,0.6,19,0.55
NJ Hunterdon County,65.1,0.09,0.04,0.03,0.16,0.418019739,0.043935053,0.171601401,0.045845272,0,0.6,19,0.55
NJ Mercer County,63.6,0.11,0.05,0.03,0.19,0.181789239,0.321872015,0.06049029,0.681948424,1,0.6,19,0.55
NJ Middlesex County,65.4,0.09,0.04,0.03,0.16,0.170964661,0.244508118,0.099331423,0.5307227,1,0.6,19,0.55
NJ Monmouth County,61.4,0.09,0.04,0.03,0.16,0.428525947,0.147723655,0.072906718,0.390003184,0,0.6,19,0.55
NJ Morris County,70.7,0.08,0.04,0.03,0.15,0.301814709,0.108882521,0.047118752,0.11811525,1,0.6,19,0.55
NJ Ocean County,49.2,0.12,0.05,0.04,0.21,0.384590895,0.359758039,0.270296084,0.396370583,0,0.6,19,0.55
NJ Passaic County,60.1,0.12,0.05,0.04,0.21,0.171601401,0.564151544,0.087233365,0.830945559,1,0.6,19,0.55
NJ Salem County,50.5,0.14,0.06,0.04,0.24,0.179560649,0.510665393,0.624641834,0.503661254,0,0.6,19,0.55
NJ Somerset County,69.2,0.08,0.04,0.03,0.15,0.333651703,0.112702961,0.088506845,0.17765043,1,0.6,19,0.55
NJ Sussex County,57.9,0.1,0.05,0.03,0.18,0.363578478,0.080865966,0.399872652,0.072906718,0,0.6,19,0.55
NJ Union County,61.5,0.11,0.05,0.03,0.19,0.202801656,0.380452085,0.107609042,0.789875836,1,0.6,19,0.55
NJ Warren County,60.9,0.11,0.05,0.03,0.19,0.35434575,0.206622095,0.208850684,0.418019739,0,0.6,19,0.55
NM Bernalillo County,49.6,0.12,0.07,0.04,0.23,0.185609678,0.560967845,0.131486788,0.493473416,1,0.63,18,0.57
NM Catron County,2.7,0.13,0.07,0.04,0.24,0.224450812,0.929003502,0.335561923,0.243553009,0,0.63,18,0.57
NM Chaves County,23.7,0.15,0.09,0.05,0.29,0.319961796,0.964342566,0.211079274,0.578796562,0,0.63,18,0.57
NM Cibola County,51.7,0.23,0.14,0.07,0.44,0.209487424,0.995861191,0.157911493,0.800063674,1,0.63,18,0.57
NM Colfax County,0,0.15,0.08,0.04,0.27,0.133078637,0.949697549,0.034065584,0.620184655,0,0.63,18,0.57
NM Curry County,12.2,0.15,0.08,0.04,0.27,0.172874881,0.642470551,0.248010188,0.408787011,0,0.63,18,0.57
NM Eddy County,28.5,0.14,0.08,0.04,0.26,0.23495702,0.540273798,0.109837631,0.517987902,0,0.63,18,0.57
NM Grant County,33.2,0.13,0.07,0.04,0.24,0.184336199,0.903533906,0.036294174,0.553963706,1,0.63,18,0.57
NM Guadalupe County,27.1,0.15,0.08,0.04,0.27,0.200254696,0.991404011,0.1165234,0.696275072,1,0.63,18,0.57
NM Harding County,0,0.15,0.08,0.04,0.27,0.181470869,0.851321235,0.231454951,0.827443489,0,0.63,18,0.57
NM Hidalgo County,4,0.13,0.07,0.04,0.24,0.29544731,0.960203757,0.228271251,0.426615727,0,0.63,18,0.57
NM Lea County,8,0.14,0.08,0.04,0.26,0.433301496,0.722381407,0.616045845,0.52944922,0,0.63,18,0.57
NM Lincoln County,12.9,0.15,0.09,0.05,0.29,0.146131805,0.702642471,0.258516396,0.509391913,0,0.63,18,0.57
NM Los Alamos County,55.1,0.11,0.06,0.03,0.2,0.243553009,0.074180197,0.107290672,0.089143585,1,0.63,18,0.57
NM Luna County,35.9,0.13,0.07,0.04,0.24,0.243553009,0.99840815,0.29417383,0.794651385,0,0.63,18,0.57
NM Mora County,23.7,0.11,0.06,0.03,0.2,0.247055078,0.99713467,0.215854823,0.475326329,1,0.63,18,0.57
NM Otero County,38.1,0.15,0.09,0.05,0.29,0.280483922,0.862145813,0.388411334,0.714740528,0,0.63,18,0.57
NM Quay County,10,0.15,0.08,0.04,0.27,0.23336517,0.983126393,0.17382999,0.630372493,0,0.63,18,0.57
NM Rio Arriba County,56.9,0.11,0.06,0.03,0.2,0.3527539,0.984081503,0.051894301,0.497293855,1,0.63,18,0.57
NM Roosevelt County,0.4,0.15,0.08,0.04,0.27,0.407195161,0.76440624,0.277300223,0.524355301,0,0.63,18,0.57
NM San Juan County,58.1,0.17,0.1,0.05,0.32,0.147086915,0.974530404,0.513212353,0.474052849,0,0.63,18,0.57
NM San Miguel County,21.9,0.11,0.06,0.03,0.2,0.191658707,0.989493792,0.089780325,0.657115568,1,0.63,18,0.57
NM Sandoval County,56,0.12,0.07,0.04,0.23,0.199299586,0.452085323,0.29194524,0.182425979,1,0.63,18,0.57
NM Santa Fe County,58.9,0.11,0.06,0.03,0.2,0.222858962,0.474689589,0.023559376,0.230181471,1,0.63,18,0.57
NM Sierra County,21.4,0.13,0.07,0.04,0.24,0.246099968,0.972620185,0.099013053,0.665074817,0,0.63,18,0.57
NM Socorro County,34.1,0.13,0.07,0.04,0.24,0.278255333,0.967526266,0.150270614,0.828716969,1,0.63,18,0.57
NM Taos County,53.4,0.11,0.06,0.03,0.2,0.288761541,0.966889526,0.041706463,0.552690226,1,0.63,18,0.57
NM Torrance County,33.9,0.13,0.07,0.04,0.24,0.245144858,0.988857052,0.554282076,0.182107609,0,0.63,18,0.57
NM Union County,0,0.15,0.08,0.04,0.27,0.388092964,0.972301815,0.393823623,0.815027061,0,0.63,18,0.57
NM Valencia County,40.2,0.12,0.07,0.04,0.23,0.264883795,0.93919134,0.554282076,0.200573066,0,0.63,18,0.57
NV Carson City,56.4,0.2,0.12,0.07,0.39,0.543139128,0.505571474,0.46959567,0.731295766,0,0.59,35,0.49
NV Churchill County,40.5,0.22,0.14,0.08,0.44,0.624005094,0.373766316,0.712511939,0.447309774,0,0.59,35,0.49
NV Clark County,50.6,0.2,0.12,0.06,0.38,0.813435212,0.493791786,0.874880611,0.787328876,1,0.59,35,0.49
NV Douglas County,47.6,0.2,0.12,0.07,0.39,0.509073543,0.159821713,0.651384909,0.201209806,0,0.59,35,0.49
NV Elko County,34,0.22,0.14,0.08,0.44,0.729703916,0.262336835,0.800700414,0.321235275,0,0.59,35,0.49
NV Esmeralda County,38.8,0.22,0.14,0.08,0.44,0.812798472,0.789557466,0.951607768,0.934097421,0,0.59,35,0.49
NV Eureka County,23.7,0.22,0.14,0.08,0.44,0.839541547,0.097421203,0.807386183,0.609678446,0,0.59,35,0.49
NV Humboldt County,35.5,0.22,0.14,0.08,0.44,0.88283986,0.496975486,0.893027698,0.481056988,0,0.59,35,0.49
NV Lander County,31.2,0.22,0.14,0.08,0.44,0.870741802,0.343839542,0.70741802,0.693409742,0,0.59,35,0.49
NV Lincoln County,31.4,0.22,0.14,0.08,0.44,0.875517351,0.506526584,0.735116205,0.626552053,0,0.59,35,0.49
NV Lyon County,34.7,0.2,0.12,0.07,0.39,0.580388411,0.459407832,0.934734161,0.364533588,0,0.59,35,0.49
NV Mineral County,49.1,0.22,0.14,0.08,0.44,0.811206622,0.820120981,0.904489016,0.802929004,0,0.59,35,0.49
NV Nye County,39.3,0.22,0.14,0.08,0.44,0.755491882,0.887297039,0.932823941,0.498567335,0,0.59,35,0.49
NV Pershing County,34,0.22,0.14,0.08,0.44,0.811843362,0.779051258,0.920725883,0.808341293,0,0.59,35,0.49
NV Storey County,18.2,0.2,0.12,0.07,0.39,0.548551417,0.127984718,0.933460681,0.281439032,0,0.59,35,0.49
NV Washoe County,57.3,0.18,0.11,0.06,0.35,0.550780006,0.281757402,0.596625279,0.634192932,1,0.59,35,0.49
NV White Pine County,44.3,0.22,0.14,0.08,0.44,0.692454632,0.546322827,0.41006049,0.241324419,0,0.59,35,0.49
NY Albany County,64.9,0.11,0.06,0.04,0.21,0.204393505,0.278573703,0.032155365,0.377586756,1,0.56,43,0.46
NY Allegany County,36.2,0.15,0.08,0.06,0.29,0.299904489,0.616682585,0.23654887,0.608404967,0,0.56,43,0.46
NY Bronx County,52,0.14,0.07,0.05,0.26,0.344157911,0.878382681,0.034702324,0.611588666,1,0.56,43,0.46
NY Broome County,55.4,0.14,0.07,0.05,0.26,0.241961159,0.53231455,0.046163642,0.423432028,1,0.56,43,0.46
NY Cattaraugus County,48.2,0.15,0.08,0.06,0.29,0.212989494,0.82330468,0.209487424,0.679719834,0,0.56,43,0.46
NY Cayuga County,51.2,0.14,0.08,0.05,0.27,0.240050939,0.40942375,0.066220949,0.422158548,0,0.56,43,0.46
NY Chautauqua County,50.8,0.14,0.08,0.05,0.27,0.163323782,0.790830946,0.168099331,0.513530723,0,0.56,43,0.46
NY Chemung County,50.5,0.14,0.07,0.05,0.26,0.155046164,0.334288443,0.218083413,0.556510665,0,0.56,43,0.46
NY Chenango County,52.9,0.14,0.08,0.05,0.27,0.23400191,0.47309774,0.287488061,0.491881566,0,0.56,43,0.46
NY Clinton County,63.2,0.16,0.09,0.06,0.31,0.222540592,0.371537727,0.11907036,0.485832537,1,0.56,43,0.46
NY Columbia County,64.9,0.13,0.07,0.05,0.25,0.215536453,0.252467367,0.306271888,0.327921044,1,0.56,43,0.46
NY Cortland County,51.7,0.14,0.08,0.05,0.27,0.185928048,0.370582617,0.035020694,0.449856734,0,0.56,43,0.46
NY Delaware County,50.6,0.14,0.08,0.05,0.27,0.203120025,0.679083095,0.298949379,0.524673671,0,0.56,43,0.46
NY Dutchess County,60.1,0.12,0.06,0.04,0.22,0.163642152,0.181152499,0.081184336,0.29481057,1,0.56,43,0.46
NY Erie County,60.3,0.12,0.06,0.04,0.22,0.192613817,0.494428526,0.065265839,0.376631646,1,0.56,43,0.46
NY Essex County,64,0.16,0.09,0.06,0.31,0.227952881,0.348615091,0.088188475,0.444444444,1,0.56,43,0.46
NY Franklin County,55,0.16,0.09,0.06,0.31,0.191340337,0.735116205,0.104106972,0.577841452,0,0.56,43,0.46
NY Fulton County,46,0.15,0.08,0.06,0.29,0.200573066,0.53104107,0.275708373,0.540592168,0,0.56,43,0.46
NY Genesee County,51.8,0.16,0.09,0.06,0.31,0.209169054,0.284622732,0.106017192,0.460681312,0,0.56,43,0.46
NY Greene County,54.9,0.13,0.07,0.05,0.25,0.323463865,0.743393824,0.223814072,0.483922318,0,0.56,43,0.46
NY Hamilton County,81.2,0.16,0.09,0.06,0.31,0.153454314,0.450811843,0.491881566,0.125437759,0,0.56,43,0.46
NY Herkimer County,50.2,0.14,0.08,0.05,0.27,0.220630372,0.472461,0.488379497,0.557465775,0,0.56,43,0.46
NY Jefferson County,64.8,0.17,0.09,0.06,0.32,0.229863101,0.321872015,0.062400509,0.555237186,0,0.56,43,0.46
NY Kings County,53.7,0.12,0.06,0.04,0.22,0.369309137,0.632282713,0.019102197,0.551735116,1,0.56,43,0.46
NY Lewis County,43.5,0.17,0.09,0.06,0.32,0.190703598,0.431709647,0.321553645,0.139446036,0,0.56,43,0.46
NY Livingston County,52.2,0.14,0.08,0.05,0.27,0.35402738,0.17382999,0.394778733,0.312002547,0,0.56,43,0.46
NY Madison County,54.1,0.14,0.08,0.05,0.27,0.282394142,0.192613817,0.159503343,0.221585482,0,0.56,43,0.46
NY Monroe County,62.2,0.12,0.06,0.04,0.22,0.29576568,0.417701369,0.113658071,0.381725565,1,0.56,43,0.46
NY Montgomery County,56.6,0.15,0.08,0.06,0.29,0.184654569,0.879019421,0.090098695,0.64565425,0,0.56,43,0.46
NY Nassau County,68.6,0.09,0.05,0.03,0.17,0.187838268,0.170327921,0.063992359,0.1747851,1,0.56,43,0.46
NY New York County,73.7,0.09,0.05,0.03,0.17,0.224132442,0.375358166,0,0.441260745,1,0.56,43,0.46
NY Niagara County,57.4,0.13,0.07,0.05,0.25,0.188156638,0.515122572,0.207258835,0.368354027,0,0.56,43,0.46
NY Oneida County,53.3,0.14,0.07,0.05,0.26,0.23463865,0.563196434,0.079274117,0.386501114,0,0.56,43,0.46
NY Onondaga County,64.5,0.12,0.07,0.05,0.24,0.195160777,0.443807705,0.089143585,0.387456224,1,0.56,43,0.46
NY Ontario County,60.1,0.12,0.07,0.05,0.24,0.267112385,0.123209169,0.135943967,0.370582617,0,0.56,43,0.46
NY Orange County,55.2,0.13,0.07,0.05,0.25,0.166825852,0.421840178,0.070041388,0.491881566,0,0.56,43,0.46
NY Orleans County,46.3,0.16,0.09,0.06,0.31,0.333333333,0.635784782,0.261381726,0.521489971,0,0.56,43,0.46
NY Oswego County,50.9,0.15,0.08,0.06,0.29,0.334925183,0.29481057,0.181470869,0.462909901,0,0.56,43,0.46
NY Otsego County,53.2,0.14,0.07,0.05,0.26,0.1779688,0.459726202,0.043616683,0.521808341,0,0.56,43,0.46
NY Putnam County,63,0.1,0.06,0.04,0.2,0.151225724,0.091372174,0.268385864,0.062400509,0,0.56,43,0.46
NY Queens County,68.4,0.1,0.05,0.04,0.19,0.297994269,0.446673034,0.017828717,0.650429799,1,0.56,43,0.46
NY Rensselaer County,61.7,0.13,0.07,0.05,0.25,0.219038523,0.211397644,0.195797517,0.355937599,1,0.56,43,0.46
NY Richmond County,55.7,0.11,0.06,0.04,0.21,0.29353709,0.441579115,0.084368036,0.406240051,0,0.56,43,0.46
NY Rockland County,53.7,0.13,0.07,0.05,0.25,0.203756765,0.443170965,0.087870105,0.47341611,1,0.56,43,0.46
NY Saratoga County,69.6,0.11,0.06,0.04,0.21,0.188475008,0.021649156,0.2362305,0.036930914,1,0.56,43,0.46
NY Schenectady County,62,0.13,0.07,0.05,0.25,0.204711875,0.306590258,0.152499204,0.379496975,1,0.56,43,0.46
NY Schoharie County,48.8,0.14,0.07,0.05,0.26,0.199617956,0.475007959,0.481375358,0.360713149,0,0.56,43,0.46
NY Schuyler County,54.8,0.16,0.08,0.06,0.3,0.170327921,0.437121936,0.408787011,0.268385864,0,0.56,43,0.46
NY Seneca County,47.2,0.14,0.08,0.05,0.27,0.256606176,0.515759312,0.584845591,0.665711557,0,0.56,43,0.46
NY St. Lawrence County,52.2,0.16,0.09,0.06,0.31,0.179879019,0.533906399,0.138490926,0.593759949,0,0.56,43,0.46
NY Steuben County,50.9,0.15,0.08,0.06,0.29,0.190385228,0.488061127,0.104425342,0.566061764,0,0.56,43,0.46
